comment_id,video_id,comment_text,entity,entity_type,sentiment_label,issue_category,topic_name
UgwohE0fyrBH8jrOduB4AaABAg,a4NJNdHqs_I,"came for the production value of the review don't really care about the me update to phone. production value here is out of control well done! it feels like it's a little bit wasted on the phone but hey... lack of competition won't last very long.. the chinese manufacturers are still busy with their own enormous home market, but they will come to the us in numbers, they'll put factories into the us to avoid tariffs and the competition will be back on. samsung and apple will have a hard time.",apple,CUSTOM_PRODUCT_OR_BRAND,negative,Price / Value,General Samsung / Apple Discussion
Ugx5c7tshEE-lQ0X_0h4AaABAg,a4NJNdHqs_I,sad how samsung has stopped being innovative. i d honestly take the s24 ultra or the pixel 9 pro xl over this.,samsung,ORG,positive,Other,"AI, Battery, Camera and Feature Discussion"
Ugx5c7tshEE-lQ0X_0h4AaABAg,a4NJNdHqs_I,sad how samsung has stopped being innovative. i d honestly take the s24 ultra or the pixel 9 pro xl over this.,samsung,CUSTOM_PRODUCT_OR_BRAND,positive,Other,"AI, Battery, Camera and Feature Discussion"
Ugx5c7tshEE-lQ0X_0h4AaABAg,a4NJNdHqs_I,sad how samsung has stopped being innovative. i d honestly take the s24 ultra or the pixel 9 pro xl over this.,s24 ultra,CUSTOM_PRODUCT_OR_BRAND,positive,Other,"AI, Battery, Camera and Feature Discussion"
UgzYeWGFynYzyhe69EJ4AaABAg,a4NJNdHqs_I,"simply put the s24 ultra was already better than the iphone 16 pro max, so even if this is just an upgrade, it's still the best",max,PERSON,positive,Positive Feedback,S-Pen / Bluetooth Removal
UgzYeWGFynYzyhe69EJ4AaABAg,a4NJNdHqs_I,"simply put the s24 ultra was already better than the iphone 16 pro max, so even if this is just an upgrade, it's still the best",s24 ultra,CUSTOM_PRODUCT_OR_BRAND,positive,Positive Feedback,S-Pen / Bluetooth Removal
UgzYeWGFynYzyhe69EJ4AaABAg,a4NJNdHqs_I,"simply put the s24 ultra was already better than the iphone 16 pro max, so even if this is just an upgrade, it's still the best",iphone,CUSTOM_PRODUCT_OR_BRAND,positive,Positive Feedback,S-Pen / Bluetooth Removal
UgyZv9ZbdJD3g5nPN2d4AaABAg,a4NJNdHqs_I,"samsung has finally joined apple as the villain they sought to destroy. the reasons i had to not buy phones are starting to apply to samsung phones as well, and it's becoming more and more likely that my next phone will be from sony because though their software wasn't always the best, they've kept a lot of the quality features that i love like sd card readers and my favorite phone was an xperia. if sony had the same deals that samsung does on their site and their recycling discount program, i would've bought the xperia flagship last year. the fact that i'll have to keep an old samsung around to still use my samsung smartwatch and key ring is annoying though... they're just taking notes from apple, not understanding that their core customers preferred that they weren't like apple. i'm so tired of every teach company wanting to have a defacto monopoly!",samsung,ORG,negative,AI / Gemini,General Samsung / Apple Discussion
UgyZv9ZbdJD3g5nPN2d4AaABAg,a4NJNdHqs_I,"samsung has finally joined apple as the villain they sought to destroy. the reasons i had to not buy phones are starting to apply to samsung phones as well, and it's becoming more and more likely that my next phone will be from sony because though their software wasn't always the best, they've kept a lot of the quality features that i love like sd card readers and my favorite phone was an xperia. if sony had the same deals that samsung does on their site and their recycling discount program, i would've bought the xperia flagship last year. the fact that i'll have to keep an old samsung around to still use my samsung smartwatch and key ring is annoying though... they're just taking notes from apple, not understanding that their core customers preferred that they weren't like apple. i'm so tired of every teach company wanting to have a defacto monopoly!",sony,ORG,negative,AI / Gemini,General Samsung / Apple Discussion
UgyZv9ZbdJD3g5nPN2d4AaABAg,a4NJNdHqs_I,"samsung has finally joined apple as the villain they sought to destroy. the reasons i had to not buy phones are starting to apply to samsung phones as well, and it's becoming more and more likely that my next phone will be from sony because though their software wasn't always the best, they've kept a lot of the quality features that i love like sd card readers and my favorite phone was an xperia. if sony had the same deals that samsung does on their site and their recycling discount program, i would've bought the xperia flagship last year. the fact that i'll have to keep an old samsung around to still use my samsung smartwatch and key ring is annoying though... they're just taking notes from apple, not understanding that their core customers preferred that they weren't like apple. i'm so tired of every teach company wanting to have a defacto monopoly!",xperia,GPE,negative,AI / Gemini,General Samsung / Apple Discussion
UgyZv9ZbdJD3g5nPN2d4AaABAg,a4NJNdHqs_I,"samsung has finally joined apple as the villain they sought to destroy. the reasons i had to not buy phones are starting to apply to samsung phones as well, and it's becoming more and more likely that my next phone will be from sony because though their software wasn't always the best, they've kept a lot of the quality features that i love like sd card readers and my favorite phone was an xperia. if sony had the same deals that samsung does on their site and their recycling discount program, i would've bought the xperia flagship last year. the fact that i'll have to keep an old samsung around to still use my samsung smartwatch and key ring is annoying though... they're just taking notes from apple, not understanding that their core customers preferred that they weren't like apple. i'm so tired of every teach company wanting to have a defacto monopoly!",samsung,CUSTOM_PRODUCT_OR_BRAND,negative,AI / Gemini,General Samsung / Apple Discussion
UgyZv9ZbdJD3g5nPN2d4AaABAg,a4NJNdHqs_I,"samsung has finally joined apple as the villain they sought to destroy. the reasons i had to not buy phones are starting to apply to samsung phones as well, and it's becoming more and more likely that my next phone will be from sony because though their software wasn't always the best, they've kept a lot of the quality features that i love like sd card readers and my favorite phone was an xperia. if sony had the same deals that samsung does on their site and their recycling discount program, i would've bought the xperia flagship last year. the fact that i'll have to keep an old samsung around to still use my samsung smartwatch and key ring is annoying though... they're just taking notes from apple, not understanding that their core customers preferred that they weren't like apple. i'm so tired of every teach company wanting to have a defacto monopoly!",apple,CUSTOM_PRODUCT_OR_BRAND,negative,AI / Gemini,General Samsung / Apple Discussion
UgxsugaKIvn6O8-GeS54AaABAg,a4NJNdHqs_I,"i went from the s24 ultra to the s25 and its a far better phone, i have had the phone since the 1st feb, as it was a are order , i'm not an influence, just a normal user i use the s25u for work and have the iphone 16 pro max as my personal phone . so what's so good about the s25? 1. it's far better balanced, no longer as top heavy. it feels brilliant in the hand. 2. it's lighter and it shows. 3. the square sides and rounded corners make it feel far smaller in the hand. 4. its far faster than the s24u 5. oneui 7 is great and i had the beta on the s24, but it's far better, smoother is better on the s25 . probably the best compliment is that i often find myself picking up the s25 thinking its the iphone, but i am actually preferring the s25u to not only the s24u but also the iphone 16 pro max. . i reckon apple will be looking at the s25u closely as samsung have obviously decided to ape apple by consistently offering small upgrades to make the phone significantly better.",max,PERSON,positive,Design / Build,S-Pen / Bluetooth Removal
UgxsugaKIvn6O8-GeS54AaABAg,a4NJNdHqs_I,"i went from the s24 ultra to the s25 and its a far better phone, i have had the phone since the 1st feb, as it was a are order , i'm not an influence, just a normal user i use the s25u for work and have the iphone 16 pro max as my personal phone . so what's so good about the s25? 1. it's far better balanced, no longer as top heavy. it feels brilliant in the hand. 2. it's lighter and it shows. 3. the square sides and rounded corners make it feel far smaller in the hand. 4. its far faster than the s24u 5. oneui 7 is great and i had the beta on the s24, but it's far better, smoother is better on the s25 . probably the best compliment is that i often find myself picking up the s25 thinking its the iphone, but i am actually preferring the s25u to not only the s24u but also the iphone 16 pro max. . i reckon apple will be looking at the s25u closely as samsung have obviously decided to ape apple by consistently offering small upgrades to make the phone significantly better.",s25u,ORG,positive,Design / Build,S-Pen / Bluetooth Removal
UgxsugaKIvn6O8-GeS54AaABAg,a4NJNdHqs_I,"i went from the s24 ultra to the s25 and its a far better phone, i have had the phone since the 1st feb, as it was a are order , i'm not an influence, just a normal user i use the s25u for work and have the iphone 16 pro max as my personal phone . so what's so good about the s25? 1. it's far better balanced, no longer as top heavy. it feels brilliant in the hand. 2. it's lighter and it shows. 3. the square sides and rounded corners make it feel far smaller in the hand. 4. its far faster than the s24u 5. oneui 7 is great and i had the beta on the s24, but it's far better, smoother is better on the s25 . probably the best compliment is that i often find myself picking up the s25 thinking its the iphone, but i am actually preferring the s25u to not only the s24u but also the iphone 16 pro max. . i reckon apple will be looking at the s25u closely as samsung have obviously decided to ape apple by consistently offering small upgrades to make the phone significantly better.",samsung,ORG,positive,Design / Build,S-Pen / Bluetooth Removal
UgxsugaKIvn6O8-GeS54AaABAg,a4NJNdHqs_I,"i went from the s24 ultra to the s25 and its a far better phone, i have had the phone since the 1st feb, as it was a are order , i'm not an influence, just a normal user i use the s25u for work and have the iphone 16 pro max as my personal phone . so what's so good about the s25? 1. it's far better balanced, no longer as top heavy. it feels brilliant in the hand. 2. it's lighter and it shows. 3. the square sides and rounded corners make it feel far smaller in the hand. 4. its far faster than the s24u 5. oneui 7 is great and i had the beta on the s24, but it's far better, smoother is better on the s25 . probably the best compliment is that i often find myself picking up the s25 thinking its the iphone, but i am actually preferring the s25u to not only the s24u but also the iphone 16 pro max. . i reckon apple will be looking at the s25u closely as samsung have obviously decided to ape apple by consistently offering small upgrades to make the phone significantly better.",samsung,CUSTOM_PRODUCT_OR_BRAND,positive,Design / Build,S-Pen / Bluetooth Removal
UgxsugaKIvn6O8-GeS54AaABAg,a4NJNdHqs_I,"i went from the s24 ultra to the s25 and its a far better phone, i have had the phone since the 1st feb, as it was a are order , i'm not an influence, just a normal user i use the s25u for work and have the iphone 16 pro max as my personal phone . so what's so good about the s25? 1. it's far better balanced, no longer as top heavy. it feels brilliant in the hand. 2. it's lighter and it shows. 3. the square sides and rounded corners make it feel far smaller in the hand. 4. its far faster than the s24u 5. oneui 7 is great and i had the beta on the s24, but it's far better, smoother is better on the s25 . probably the best compliment is that i often find myself picking up the s25 thinking its the iphone, but i am actually preferring the s25u to not only the s24u but also the iphone 16 pro max. . i reckon apple will be looking at the s25u closely as samsung have obviously decided to ape apple by consistently offering small upgrades to make the phone significantly better.",s24 ultra,CUSTOM_PRODUCT_OR_BRAND,positive,Design / Build,S-Pen / Bluetooth Removal
UgxsugaKIvn6O8-GeS54AaABAg,a4NJNdHqs_I,"i went from the s24 ultra to the s25 and its a far better phone, i have had the phone since the 1st feb, as it was a are order , i'm not an influence, just a normal user i use the s25u for work and have the iphone 16 pro max as my personal phone . so what's so good about the s25? 1. it's far better balanced, no longer as top heavy. it feels brilliant in the hand. 2. it's lighter and it shows. 3. the square sides and rounded corners make it feel far smaller in the hand. 4. its far faster than the s24u 5. oneui 7 is great and i had the beta on the s24, but it's far better, smoother is better on the s25 . probably the best compliment is that i often find myself picking up the s25 thinking its the iphone, but i am actually preferring the s25u to not only the s24u but also the iphone 16 pro max. . i reckon apple will be looking at the s25u closely as samsung have obviously decided to ape apple by consistently offering small upgrades to make the phone significantly better.",iphone,CUSTOM_PRODUCT_OR_BRAND,positive,Design / Build,S-Pen / Bluetooth Removal
UgxsugaKIvn6O8-GeS54AaABAg,a4NJNdHqs_I,"i went from the s24 ultra to the s25 and its a far better phone, i have had the phone since the 1st feb, as it was a are order , i'm not an influence, just a normal user i use the s25u for work and have the iphone 16 pro max as my personal phone . so what's so good about the s25? 1. it's far better balanced, no longer as top heavy. it feels brilliant in the hand. 2. it's lighter and it shows. 3. the square sides and rounded corners make it feel far smaller in the hand. 4. its far faster than the s24u 5. oneui 7 is great and i had the beta on the s24, but it's far better, smoother is better on the s25 . probably the best compliment is that i often find myself picking up the s25 thinking its the iphone, but i am actually preferring the s25u to not only the s24u but also the iphone 16 pro max. . i reckon apple will be looking at the s25u closely as samsung have obviously decided to ape apple by consistently offering small upgrades to make the phone significantly better.",apple,CUSTOM_PRODUCT_OR_BRAND,positive,Design / Build,S-Pen / Bluetooth Removal
UgypzW_PK18xYdIN9wd4AaABAg,a4NJNdHqs_I,so yet i will not be buying an s25 anytime soon. am going to stick between 22 to 24 ultra,s25,NORP,neutral,Other,Fake Products / Screen / Camera Concerns
UgzhkrQ8DAuay2BcY_14AaABAg,a4NJNdHqs_I,"i've learned the s25 ultra can charge 45w with any wire even the one out of the box.. the adapter has to be 45w though... major minor upgrade in my opinion. my wire broke before and i didn't want to spend yet another 50 for a 45w wire. now i can put my 45w adapter back to use, with the wire out the box is cool af to me",s25 ultra,CUSTOM_PRODUCT_OR_BRAND,negative,Battery / Charging,S25 vs S24 / iPhone Pro Max Comparison
UgxixOq_8napvELjruJ4AaABAg,a4NJNdHqs_I,look at phone repair guru takes apart s25 ultra,s25 ultra,CUSTOM_PRODUCT_OR_BRAND,neutral,AI / Gemini,"AI, Battery, Camera and Feature Discussion"
UgyyCtcVCB9jQulw9Ld4AaABAg,a4NJNdHqs_I,all they had to do with the s25 ultra for me to buy it was copy new end high phones like ass dog phones and others like i prefer overkill .5000 mitts brightness .7000mah grapheme based battery .24gb ram .24 cores processor .new optional 2nm processorer .bluetooth pen to come back .1 360hz refresh rate .1 to 300 watt charging speeds .coated hardened titanium grade high .2tb storage all there add on are by phones that have these already.,mitts brightness,PERSON,positive,Battery / Charging,S25 vs S24 / iPhone Pro Max Comparison
UgyyCtcVCB9jQulw9Ld4AaABAg,a4NJNdHqs_I,all they had to do with the s25 ultra for me to buy it was copy new end high phones like ass dog phones and others like i prefer overkill .5000 mitts brightness .7000mah grapheme based battery .24gb ram .24 cores processor .new optional 2nm processorer .bluetooth pen to come back .1 360hz refresh rate .1 to 300 watt charging speeds .coated hardened titanium grade high .2tb storage all there add on are by phones that have these already.,gb ram .24,PERSON,positive,Battery / Charging,S25 vs S24 / iPhone Pro Max Comparison
UgyyCtcVCB9jQulw9Ld4AaABAg,a4NJNdHqs_I,all they had to do with the s25 ultra for me to buy it was copy new end high phones like ass dog phones and others like i prefer overkill .5000 mitts brightness .7000mah grapheme based battery .24gb ram .24 cores processor .new optional 2nm processorer .bluetooth pen to come back .1 360hz refresh rate .1 to 300 watt charging speeds .coated hardened titanium grade high .2tb storage all there add on are by phones that have these already.,s25 ultra,CUSTOM_PRODUCT_OR_BRAND,positive,Battery / Charging,S25 vs S24 / iPhone Pro Max Comparison
UgxFBqu-K9Z3Rh_5s094AaABAg,a4NJNdHqs_I,"i must be a 1 user because every thing removed has affected me. i miss the 360 photo mode on note 4, yeah it didnt stitch well but i loved it. ir blaster, heart rate sensor, audio jack and now spen bluetooth. a minor thing that also annoyed me was on s22 you could automatically crop a photo, the phone would trim a pic using rule of 3rds and it was amazing most of the time. why are they removing all the cool stuff",jack,PERSON,positive,Camera,S25 vs S24 / iPhone Pro Max Comparison
UgxFBqu-K9Z3Rh_5s094AaABAg,a4NJNdHqs_I,"i must be a 1 user because every thing removed has affected me. i miss the 360 photo mode on note 4, yeah it didnt stitch well but i loved it. ir blaster, heart rate sensor, audio jack and now spen bluetooth. a minor thing that also annoyed me was on s22 you could automatically crop a photo, the phone would trim a pic using rule of 3rds and it was amazing most of the time. why are they removing all the cool stuff",spen,CUSTOM_PRODUCT_OR_BRAND,positive,Camera,S25 vs S24 / iPhone Pro Max Comparison
UgzOnwkPgRkG2NE2NEJ4AaABAg,a4NJNdHqs_I,man how come you have the chat option on players pages in yahoo fantasy? is it only for android? i do not have it on iphone,yahoo fantasy,GPE,neutral,Software / One UI,S-Pen / Bluetooth Removal
UgzOnwkPgRkG2NE2NEJ4AaABAg,a4NJNdHqs_I,man how come you have the chat option on players pages in yahoo fantasy? is it only for android? i do not have it on iphone,iphone,CUSTOM_PRODUCT_OR_BRAND,neutral,Software / One UI,S-Pen / Bluetooth Removal
UgxPltmKFoEdZpNAf4h4AaABAg,a4NJNdHqs_I,"people have gotten spoiled and get lots of features and use 5 or less of those features. passive features like better battery life, faster chips, more memory, better cameras, et are also very relative as new software taxes the hardware more, so speed becomes more noticeable on older phones, but you're paying for state or the art. many people have ridiculous expectations of these manufacturers. until you can use your phone, dont continue to push for features you'll never use. granted the consumer should have the ultimate say, samsung must weight this with development costs and the ability to make a profit. nice review.",samsung,CUSTOM_PRODUCT_OR_BRAND,positive,Battery / Charging,S25 vs S24 / iPhone Pro Max Comparison
Ugx1lTuqzKnLuyUH9fN4AaABAg,a4NJNdHqs_I,"me with my note 9 , bluetooth spen, heartrate sensor , earphone port ...mh! no wonder i haven't found a reason to upgrade eve since",spen,CUSTOM_PRODUCT_OR_BRAND,negative,S-Pen / Features,S25 vs S24 / iPhone Pro Max Comparison
UgzOR60oV8ZG6ZFUZ5Z4AaABAg,a4NJNdHqs_I,now they're truly competing with apple by not innovating. 2,apple,CUSTOM_PRODUCT_OR_BRAND,positive,Other,General Samsung / Apple Discussion
UgyTIcAuQ4yP8xwNvHJ4AaABAg,a4NJNdHqs_I,is it with to upgrade galaxy s24 ultra to s25 ultra?,galaxy,CUSTOM_PRODUCT_OR_BRAND,neutral,Other,"AI, Battery, Camera and Feature Discussion"
UgyTIcAuQ4yP8xwNvHJ4AaABAg,a4NJNdHqs_I,is it with to upgrade galaxy s24 ultra to s25 ultra?,galaxy s24,CUSTOM_PRODUCT_OR_BRAND,neutral,Other,"AI, Battery, Camera and Feature Discussion"
UgyTIcAuQ4yP8xwNvHJ4AaABAg,a4NJNdHqs_I,is it with to upgrade galaxy s24 ultra to s25 ultra?,galaxy s24 ultra,CUSTOM_PRODUCT_OR_BRAND,neutral,Other,"AI, Battery, Camera and Feature Discussion"
UgyTIcAuQ4yP8xwNvHJ4AaABAg,a4NJNdHqs_I,is it with to upgrade galaxy s24 ultra to s25 ultra?,s25 ultra,CUSTOM_PRODUCT_OR_BRAND,neutral,Other,"AI, Battery, Camera and Feature Discussion"
UgyTIcAuQ4yP8xwNvHJ4AaABAg,a4NJNdHqs_I,is it with to upgrade galaxy s24 ultra to s25 ultra?,s24 ultra,CUSTOM_PRODUCT_OR_BRAND,neutral,Other,"AI, Battery, Camera and Feature Discussion"
UgxRM_19dkQRZsYUj6d4AaABAg,a4NJNdHqs_I,"maybe not for someone who already have an ultra, but for new buyers, it's a really good mobile, and that's what samsung is aiming for. people upgrade more iphone than they do ultra phones.",samsung,CUSTOM_PRODUCT_OR_BRAND,positive,AI / Gemini,Galaxy Models / S23-S24-S25 Series
UgxRM_19dkQRZsYUj6d4AaABAg,a4NJNdHqs_I,"maybe not for someone who already have an ultra, but for new buyers, it's a really good mobile, and that's what samsung is aiming for. people upgrade more iphone than they do ultra phones.",iphone,CUSTOM_PRODUCT_OR_BRAND,positive,AI / Gemini,Galaxy Models / S23-S24-S25 Series
Ugy79Msz6_-xqAUWpzN4AaABAg,a4NJNdHqs_I,i bought the oneplus 13 in uk unlocked from oneplus website. i get perfect wife calling on ee as they expanded the support to any phone that supports it. i cant fault the oneplus other than magic eraser is poor but i never used it on pixel really so no hardship.,uk,GPE,positive,Customer Support / Warranty,S-Pen / Bluetooth Removal
Ugx3MdM80CIVHmkBLz94AaABAg.AEFowKpgU7BAEFqFVqL7Tl,a4NJNdHqs_I,he literally compared this process to what is done to the iphone every year...multiple times,iphone,CUSTOM_PRODUCT_OR_BRAND,neutral,S-Pen / Features,S-Pen / Bluetooth Removal
UgwdQ0rDjYlQjR75mad4AaABAg,a4NJNdHqs_I,"samsung does t want to add lot of new features. they learn from the best apple. they have better cameras for the phones, they can put the new batteries in but they don t want to. so samsung is playing it safe .",samsung,ORG,positive,Camera,General Samsung / Apple Discussion
UgwdQ0rDjYlQjR75mad4AaABAg,a4NJNdHqs_I,"samsung does t want to add lot of new features. they learn from the best apple. they have better cameras for the phones, they can put the new batteries in but they don t want to. so samsung is playing it safe .",don,PERSON,positive,Camera,General Samsung / Apple Discussion
UgwdQ0rDjYlQjR75mad4AaABAg,a4NJNdHqs_I,"samsung does t want to add lot of new features. they learn from the best apple. they have better cameras for the phones, they can put the new batteries in but they don t want to. so samsung is playing it safe .",samsung,CUSTOM_PRODUCT_OR_BRAND,positive,Camera,General Samsung / Apple Discussion
UgwdQ0rDjYlQjR75mad4AaABAg,a4NJNdHqs_I,"samsung does t want to add lot of new features. they learn from the best apple. they have better cameras for the phones, they can put the new batteries in but they don t want to. so samsung is playing it safe .",apple,CUSTOM_PRODUCT_OR_BRAND,positive,Camera,General Samsung / Apple Discussion
Ugw8Wd4HXPDy-IhwfXh4AaABAg,a4NJNdHqs_I,"im so sorry, i really want to listen to what you are saying......but is that a pear logo where the apple logo should be on your mac?.",apple,CUSTOM_PRODUCT_OR_BRAND,neutral,Other,S25 vs S24 / iPhone Pro Max Comparison
UgzOPKZoES8FHGNgayV4AaABAg,a4NJNdHqs_I,apple avocado for those who cracked it,apple,ORG,neutral,Other,General Samsung / Apple Discussion
UgzOPKZoES8FHGNgayV4AaABAg,a4NJNdHqs_I,apple avocado for those who cracked it,apple,CUSTOM_PRODUCT_OR_BRAND,neutral,Other,General Samsung / Apple Discussion
Ugzfx1QB2AAOaMP3FHZ4AaABAg,a4NJNdHqs_I,i knew this would happen! glad i didnt buy or had high hopes for samsung i dont trust them anymore with flagships,samsung,CUSTOM_PRODUCT_OR_BRAND,positive,Performance / Processor,Galaxy Models / S23-S24-S25 Series
UgzwNhaXAVFsMJ-acnJ4AaABAg,a4NJNdHqs_I,so what you're saying is keep my s23 ultra?? i'm down with that i de feel like samsung slacked lot on this phone.. now i want to see what exactly they're gonna do different with the flip and fold,samsung,CUSTOM_PRODUCT_OR_BRAND,positive,Display / Screen,General Samsung / Apple Discussion
UgyLtbIzb1fJIWXU6th4AaABAg,a4NJNdHqs_I,he always criticize samsung. he never talks about any bad things about apple so never mind,samsung,ORG,negative,Design / Build,General Samsung / Apple Discussion
UgyLtbIzb1fJIWXU6th4AaABAg,a4NJNdHqs_I,he always criticize samsung. he never talks about any bad things about apple so never mind,samsung,CUSTOM_PRODUCT_OR_BRAND,negative,Design / Build,General Samsung / Apple Discussion
UgyLtbIzb1fJIWXU6th4AaABAg,a4NJNdHqs_I,he always criticize samsung. he never talks about any bad things about apple so never mind,apple,CUSTOM_PRODUCT_OR_BRAND,negative,Design / Build,General Samsung / Apple Discussion
UgynJZJEeNqYRjdN2j54AaABAg,a4NJNdHqs_I,i was thinking about getting this phone but after watching all this video so i m not sure can anyone tell me if i should purchase this phone or get the s 24 ultra i m getting rid of my iphone 13 pro max.,iphone,CUSTOM_PRODUCT_OR_BRAND,negative,Camera,Fake Products / Screen / Camera Concerns
UgzzNlxUEjw-W95MnF54AaABAg.AEFfnX3u6ieAEKHV7S5x78,a4NJNdHqs_I,how do you do that. i can't seem to reactivate assistant and disable gemini.,gemini,CUSTOM_PRODUCT_OR_BRAND,neutral,AI / Gemini,Upgrade Cycle / Yearly Phone Changes
UgwHkMUJDPG3wD6qALF4AaABAg,a4NJNdHqs_I,the magnet on the cases always interfere when you write draw with the spen so maybe they don't want to spend money trying to figure out how to make it work 11 26,spen,CUSTOM_PRODUCT_OR_BRAND,neutral,S-Pen / Features,Buying Decision / Value Discussion
UgzVs0VXbfrX4ICea6Z4AaABAg,a4NJNdHqs_I,4 40 i figured it out why those features from the s24 ultra are no longer in the s25 ultra because the new snapdragon elite chips with throttle and lag at some point the test or usage of the device. think about if the snapdragon 8 elite ship was on the s24 ultra will it perform equally to the s25 ultra,snapdragon,ORG,negative,Performance / Processor,"AI, Battery, Camera and Feature Discussion"
UgzVs0VXbfrX4ICea6Z4AaABAg,a4NJNdHqs_I,4 40 i figured it out why those features from the s24 ultra are no longer in the s25 ultra because the new snapdragon elite chips with throttle and lag at some point the test or usage of the device. think about if the snapdragon 8 elite ship was on the s24 ultra will it perform equally to the s25 ultra,s25 ultra,CUSTOM_PRODUCT_OR_BRAND,negative,Performance / Processor,"AI, Battery, Camera and Feature Discussion"
UgzVs0VXbfrX4ICea6Z4AaABAg,a4NJNdHqs_I,4 40 i figured it out why those features from the s24 ultra are no longer in the s25 ultra because the new snapdragon elite chips with throttle and lag at some point the test or usage of the device. think about if the snapdragon 8 elite ship was on the s24 ultra will it perform equally to the s25 ultra,s24 ultra,CUSTOM_PRODUCT_OR_BRAND,negative,Performance / Processor,"AI, Battery, Camera and Feature Discussion"
UgzuAv55e4jXKcIDOtB4AaABAg,a4NJNdHqs_I,i have a s22 ultra and i've been waiting for the s25 ultra to come out and i am so disappointed. i don't want a box phone and i don't want a down grade. i don't care about ai and i think lots of people out here don't ether. samsung better come out with a ultra or something because i don't see many people getting this phone.,samsung,CUSTOM_PRODUCT_OR_BRAND,negative,AI / Gemini,Buying Decision / Value Discussion
UgzuAv55e4jXKcIDOtB4AaABAg,a4NJNdHqs_I,i have a s22 ultra and i've been waiting for the s25 ultra to come out and i am so disappointed. i don't want a box phone and i don't want a down grade. i don't care about ai and i think lots of people out here don't ether. samsung better come out with a ultra or something because i don't see many people getting this phone.,s25 ultra,CUSTOM_PRODUCT_OR_BRAND,negative,AI / Gemini,Buying Decision / Value Discussion
UgyJ5zyYGF-B148qOIR4AaABAg,a4NJNdHqs_I,"i 100 could not justify spending that much money when companies like motorola and oneplus have excellent top tier spec phones for significantly less money! the thing that i have come to realize is, and i would guess this to be true for a lot of people, is that pretty much all flagship phones are packed with features that i will, frankly, never use!",motorola,ORG,positive,S-Pen / Features,General Samsung / Apple Discussion
UgwWhGx3ays1eTenWtV4AaABAg,a4NJNdHqs_I,he's getting big bucks from china and apple,china,GPE,positive,Price / Value,General Samsung / Apple Discussion
UgwWhGx3ays1eTenWtV4AaABAg,a4NJNdHqs_I,he's getting big bucks from china and apple,apple,CUSTOM_PRODUCT_OR_BRAND,positive,Price / Value,General Samsung / Apple Discussion
UgyKrPpwMAf9PbkJhyx4AaABAg,a4NJNdHqs_I,the default type c cable provided by samsung charges s24 ultra slowly vs charges fast on s25 ultra when using 45 watts charger. thicker type c fast charging cables charge both phones at the same rate with a 45 watt charger,samsung,CUSTOM_PRODUCT_OR_BRAND,negative,Battery / Charging,S25 vs S24 / iPhone Pro Max Comparison
UgyKrPpwMAf9PbkJhyx4AaABAg,a4NJNdHqs_I,the default type c cable provided by samsung charges s24 ultra slowly vs charges fast on s25 ultra when using 45 watts charger. thicker type c fast charging cables charge both phones at the same rate with a 45 watt charger,s25 ultra,CUSTOM_PRODUCT_OR_BRAND,negative,Battery / Charging,S25 vs S24 / iPhone Pro Max Comparison
UgyKrPpwMAf9PbkJhyx4AaABAg,a4NJNdHqs_I,the default type c cable provided by samsung charges s24 ultra slowly vs charges fast on s25 ultra when using 45 watts charger. thicker type c fast charging cables charge both phones at the same rate with a 45 watt charger,s24 ultra,CUSTOM_PRODUCT_OR_BRAND,negative,Battery / Charging,S25 vs S24 / iPhone Pro Max Comparison
Ugysg7oKNbx73kGhy0h4AaABAg,a4NJNdHqs_I,"i have a question, will the ai feature of having interconnected apes for reminders, calendars and such, will it only be 25 exclusive? or does it come with one ui 7",one ui,CUSTOM_PRODUCT_OR_BRAND,positive,AI / Gemini,S25 vs S24 / iPhone Pro Max Comparison
Ugw-upIyzs4vIqio16h4AaABAg,a4NJNdHqs_I,"i have s23 ultra and i was planning to upgrade to 25, now i'm thinking it's time to shift away from samsung ecosystem. i'm thinking either the pixel or the oneplus, so any recommendations?",samsung,CUSTOM_PRODUCT_OR_BRAND,neutral,Design / Build,S-Pen / Bluetooth Removal
UgxuaHSm6RvnBfRiDBF4AaABAg,a4NJNdHqs_I,5 00 you either die a hero samsung from 5 years ago or live long enough to be become the villain samsung now just copying apple .,samsung,CUSTOM_PRODUCT_OR_BRAND,negative,AI / Gemini,General Samsung / Apple Discussion
UgxuaHSm6RvnBfRiDBF4AaABAg,a4NJNdHqs_I,5 00 you either die a hero samsung from 5 years ago or live long enough to be become the villain samsung now just copying apple .,apple,CUSTOM_PRODUCT_OR_BRAND,negative,AI / Gemini,General Samsung / Apple Discussion
Ugw1bmZtzy9F1_MtbCB4AaABAg,a4NJNdHqs_I,"mobile phone makers should seriously consider building their own cell network. it'll be a much strategically powerful moat. for example, if apple have their own cell network and offer voice or data plan for free, it'll totally dominate the market. samsung and other mobile handset makers would not be able to build their own cell tower due to being foreign and congress will not give them a franchise.",samsung,ORG,positive,Battery / Charging,Fake Products / Screen / Camera Concerns
Ugw1bmZtzy9F1_MtbCB4AaABAg,a4NJNdHqs_I,"mobile phone makers should seriously consider building their own cell network. it'll be a much strategically powerful moat. for example, if apple have their own cell network and offer voice or data plan for free, it'll totally dominate the market. samsung and other mobile handset makers would not be able to build their own cell tower due to being foreign and congress will not give them a franchise.",congress,ORG,positive,Battery / Charging,Fake Products / Screen / Camera Concerns
