comment_id,clean_comment,sentiment_label,issue_category,topic_name,cluster_id,persona,svd_x,svd_y
UgymIvqsrc9Cg8Na6jt4AaABAg.ADbXpzQqz2PADbjvj3QYxs,"agree. most of these users are fixated with the chinese phones battery and forgot about user experience, software, after sales, et. hating on a phone you cannot afford is just so hilarious to me.",positive,Battery / Charging,S-Pen / Bluetooth Removal,6,Phone Buying and Value Seekers,0.39171418337706876,-0.2209534420381431
Ugy8-sd7xc4MPNaWhUt4AaABAg,"as a person who works closely with phones on a regular basis, they got rid of the pen because when you put a magnet near the phone, it gives an error with the s pen and it does t work properly and since they re trying to compete with apple and the magsafe, it only made sense these are no longer samsung android phones their samsung phones because everything looks like an iphone they keep forgetting that people who love android love the way android looks and operates. if i wanted an iphone i d buy one. 11 09",positive,S-Pen / Features,Buying Decision / Value Discussion,2,General Mobile Discussion Audience,0.46492257851271207,-0.28330463398358063
UgxqXV-14YZZ3xMvOZh4AaABAg,"s25 ultra,24hrs in oh boy does it suck",negative,Other,Fake Products / Screen / Camera Concerns,1,Galaxy Upgrade-Cycle Followers,0.4178705975182763,0.5158185316938586
UgwMtPEo8jgy52jLTp94AaABAg,one plus 15 better choice yes or no reply......,positive,Other,S-Pen / Bluetooth Removal,2,General Mobile Discussion Audience,0.2162023871663201,-0.07677251275928597
Ugx13Fe9pSDKkWuwaDJ4AaABAg,"what is best phone to get for work then ? i always been ultra user up to 22ultra then tried xiaomi,not lasted that long... now using google pixel 9 pro xl ,but this thing started freezing and crashing so thinking what best phone to get next please?",positive,Design / Build,Buying Decision / Value Discussion,6,Phone Buying and Value Seekers,0.34803866036202535,-0.04338795409444389
UgyArCUlWLyHpnaryDx4AaABAg,these phones are just not worth getting at launch. just wait a year and grab it for half the price easy. s24 is 500 rn,positive,AI / Gemini,Upgrade Cycle / Yearly Phone Changes,2,General Mobile Discussion Audience,0.31746473175891554,0.01583143850392687
UgxMg6oSu_xu8rzb1Uh4AaABAg,i have a question... anyone else finding since the new update on the s24 the battery is draining faster? can't be a coincidence. samsung needs to fix that now it's been called out. like if you agree i'm right about your battery.,positive,Battery / Charging,General Samsung / Apple Discussion,2,General Mobile Discussion Audience,0.37865236291375054,-0.033852492502088
Ugwyztz0-Ffeble8PrF4AaABAg,"s25 ultra removes blue tooth connectivity in s pen reviewers bad, samsung. do better. fold 7 removes support for s pen altogether reviewers this is the best phone ever om someone please make this shit make sense",positive,S-Pen / Features,Galaxy Models / S23-S24-S25 Series,0,S-Pen Bluetooth Feature Loyalists,0.5581664247921021,0.07929116817074469
UgyPHqPXUwXC2JzG04h4AaABAg,for those who buying the s26 ultra i think you buying the s25 ultra twice,neutral,Design / Build,Upgrade Cycle / Yearly Phone Changes,1,Galaxy Upgrade-Cycle Followers,0.4176076297763895,0.4959879045152658
UgxNdQEje6wASa3SoLB4AaABAg,came here after the s26 ultra came out. trying to see if i should just get the renewed version of this phone.,neutral,S-Pen / Features,Upgrade Cycle / Yearly Phone Changes,1,Galaxy Upgrade-Cycle Followers,0.45885356177742753,0.13234525654936014
UgzeYDMCFVtgfmEjAlN4AaABAg,i remember when we paid more for a better viewing angle. now we pay more to make it worse again on purpose. why didn't they market it back then as a privacy feature!,negative,AI / Gemini,Galaxy Models / S23-S24-S25 Series,2,General Mobile Discussion Audience,0.2659703963406191,-0.13816224521296885
Ugx7KJaSJrYTHUE72AN4AaABAg,the one good thing that came from this phone was that i was able to get the s24 ultra for like 650 i've had it for 2 months and absolutely love that phone,positive,Design / Build,Upgrade Cycle / Yearly Phone Changes,1,Galaxy Upgrade-Cycle Followers,0.5145226266423113,0.15201870333358872
Ugwu1Yh9Gf1il4p9EUd4AaABAg,i personally think samsung days are numbered. once google takes thing seriously and microsoft jump back into the game. samsung doesn't really have any thing left.,negative,Design / Build,"AI, Battery, Camera and Feature Discussion",3,Samsung-Apple Brand Debaters - Buying Decision / Value Discussion,0.3891023580002737,-0.2176677411510662
UgxYxd25LdJeT-PY1q94AaABAg.ATMULYaOpYDATQlGcb3-TI,yeah. to an iphone or pixel,positive,S-Pen / Features,S-Pen / Bluetooth Removal,5,iPhone Comparison Shoppers,0.17349107893427893,-0.12834276291536076
UgwRY3T9v_a6GpYnrmN4AaABAg,5 36 that notification used to be what was available on my s22 but after the software update i now have to swipe down from left or right and its flipping annoying so i dont know how that is a feature when its actually what used to be available!!!,negative,AI / Gemini,General Samsung / Apple Discussion,2,General Mobile Discussion Audience,0.34720817806932003,-0.03334339156581886
UgwyfHdWVsAlP4iXD494AaABAg,so i currently have the s20. im going to be upgrading. should i get the s24 or s25 ultra?,neutral,Other,Fake Products / Screen / Camera Concerns,1,Galaxy Upgrade-Cycle Followers,0.5239991950747436,0.6469989031503853
Ugzknq7M2CrVgDscyCR4AaABAg,me watching this video now when i just upgraded my s23ultra to s23ultra if all ask why it's because my s23ultra is coming apart the back is completely lose all the components is exposed and this black paper that is covering the battery is coming off and all this effects my battery rapid drain et,negative,Battery / Charging,Upgrade Cycle / Yearly Phone Changes,2,General Mobile Discussion Audience,0.22489669671825976,0.007482122245891505
UgzuKG8iPT9ZNkfc_2J4AaABAg,yea i just got one and i'm severely disappointed my last 2 phones sony xperia and dog phone 8. i feel extremely throttled and restricted very bland,negative,Price / Value,Upgrade Cycle / Yearly Phone Changes,6,Phone Buying and Value Seekers,0.34170692375230377,-0.1715678478724817
UgzbrXpXPfkkh2y6EFl4AaABAg,"no don't remove the stylus. i use it to sign documents, and email the signed documents back to the sender. no need to fax. it is very useful. people just don't know how to use it. you can do any business transactions using the note, which is why i only buy it.",neutral,AI / Gemini,Galaxy Models / S23-S24-S25 Series,2,General Mobile Discussion Audience,0.28359079253650504,-0.10677309713740149
UgyFtcyHulPaidrwYql4AaABAg,back when i had the s22 or s21 ultra i took several photos with the pen,negative,Camera,Galaxy Models / S23-S24-S25 Series,0,S-Pen Bluetooth Feature Loyalists,0.3533530020718503,0.34697859957689287
Ugw_GsISsd7PxvwvUTh4AaABAg,i have a s25ultra i care of what it does nit what it looks,positive,Other,General Samsung / Apple Discussion,2,General Mobile Discussion Audience,0.16821765497545713,-0.057786068858548305
UgzyHwicLUtCElx_s7Z4AaABAg,i want better security if i lose my phone. something like cloudlock,positive,Design / Build,General Samsung / Apple Discussion,6,Phone Buying and Value Seekers,0.3244010944405746,-0.21416634342288082
Ugxbmf9UIHqG1_Sk5PV4AaABAg,"i have an s23u similar to s24u and visually they're very different to my s25u which for me is the more sleeker version of the two, s25u is the ultimate evolutionary endgame to all note phones.",neutral,S-Pen / Features,Upgrade Cycle / Yearly Phone Changes,2,General Mobile Discussion Audience,0.23049856775058764,-0.08129010909003127
UgyCVYZeKeHZDHmUY6V4AaABAg,i am new to samsung and there is so much customization. i have android 16 and ui 8.5 beta. i love your videos,positive,Camera,Buying Decision / Value Discussion,3,Samsung-Apple Brand Debaters - Buying Decision / Value Discussion,0.32326710360074146,-0.1608826388441422
UgyM7TsrHHx-rFJqdCZ4AaABAg,it would be the perfect phone if it has a good battery,positive,Battery / Charging,"AI, Battery, Camera and Feature Discussion",6,Phone Buying and Value Seekers,0.2413991286920085,-0.15569330193202632
UgyLmwvs7Yz5ZqKlDoJ4AaABAg,"after a year with this as my daily, describing the s25u as doesn't totally suck is criminal",negative,AI / Gemini,Upgrade Cycle / Yearly Phone Changes,2,General Mobile Discussion Audience,0.19637383746942308,-0.04237934667362529
UgxAiBGRzxbx2DibwS14AaABAg,"hi , the hindi dubbing on your particular channel is quite good . like we get hear on channels like discovery .",positive,Software / One UI,General Samsung / Apple Discussion,2,General Mobile Discussion Audience,0.19735379009341383,-0.0967120065164003
Ugx3ISl03mjahWJoM_d4AaABAg,i love the s pen mainly because i can't stand fingerprints on my phone.,positive,AI / Gemini,Buying Decision / Value Discussion,0,S-Pen Bluetooth Feature Loyalists,0.2661888832755169,-0.120458453117634
Ugx84W4tdJG1wqw1H6V4AaABAg,this is insane video,negative,Camera,Buying Decision / Value Discussion,2,General Mobile Discussion Audience,0.06980905703025883,-0.01976218554949189
Ugz9qMv7uxEVG10Z7kJ4AaABAg,watching this on my 1 week old s25 ultra hurts,negative,Other,Fake Products / Screen / Camera Concerns,1,Galaxy Upgrade-Cycle Followers,0.38449453223382213,0.5126301861258364
UgwggqFOvF7LSPZtpjp4AaABAg.AS4j_j0TKNSASgrmL1aCsR,what phone do you think i should get,neutral,Design / Build,S25 vs S24 / iPhone Pro Max Comparison,6,Phone Buying and Value Seekers,0.22591228566020455,-0.15621219718074875
UgwggqFOvF7LSPZtpjp4AaABAg.AS4j_j0TKNSASjGmbKnY-V,i did this recently before buying a new phone first list down the features you will use non negotiable then list down nice to have things the find the phones with non negotiable features and see them in mid range for every nice to have the costs increasing.if i am very keen on photography i would have went for dslr compared it with non negotiableand felt mid range ioqneo10r much better and invested remain amount,positive,Camera,General Samsung / Apple Discussion,2,General Mobile Discussion Audience,0.40384757131993615,-0.20671564101230905
Ugz75EFiGNE2MEWv28B4AaABAg,"solid review. i feel like samsung has had a lot of hidden problems. i have had two s22 ultras just completely stop connecting to network after updates. the first one i had insurance, the second they left me holding the bad. they also seem to be trying to add apple features. if i wanted my phone to operate like that, i would buy an apple. the drop of pen functionality is disappointing. the pen is the one of the coolest features. i want them to continue to push the video capabilities. overall their support has dropped, there are issues with these phones, just go read the forums.",negative,Camera,Buying Decision / Value Discussion,7,Samsung-Apple Brand Debaters - Buying Decision / Value Discussion,0.551738595401608,-0.268842061638159
UgwX8dL8U8gSt7_wwwJ4AaABAg.ARyCkAXjjO1ARzjZWWgpSe,"my a14 5g was awesome coming from an iphone 12, i feel like there s no way the s25ultra would t have solid software compared to ios",positive,Software / One UI,General Samsung / Apple Discussion,5,iPhone Comparison Shoppers,0.360096253347443,-0.1613070364022268
UgxOxdvrdOBGg6NhvPR4AaABAg,does any one know the wallpaper??,neutral,Display / Screen,Buying Decision / Value Discussion,2,General Mobile Discussion Audience,0.10802009126650623,-0.05699329912864588
UgytIzrrDMASX_UYk5d4AaABAg,the real test is when i get this phone and if it will warm up while running persona 5 x at 60 ups,positive,Performance / Processor,S25 vs S24 / iPhone Pro Max Comparison,6,Phone Buying and Value Seekers,0.23290322068064725,-0.2161041328554949
UgxOn2lX_xMhSQjndeF4AaABAg,i literally only use the s pen as a remote....,neutral,S-Pen / Features,Galaxy Models / S23-S24-S25 Series,0,S-Pen Bluetooth Feature Loyalists,0.17747306731342366,-0.020751816405376093
UgyfhUb-CHw7-F_3WDB4AaABAg,the bluetooth volume issue on my samsung phone is very frustrating. it randomly caps my max volume. i've gone through the phone and changed every setting that may be responsible.,negative,S-Pen / Features,S-Pen / Bluetooth Removal,6,Phone Buying and Value Seekers,0.4995616783381103,-0.307082544479941
Ugz8apuxXERcANaTidh4AaABAg,i use the pen on my 24 ultra all the time,neutral,S-Pen / Features,Galaxy Models / S23-S24-S25 Series,0,S-Pen Bluetooth Feature Loyalists,0.30380466690138097,0.19338493440637752
Ugz1ZnAu3QVl8Ka2wbx4AaABAg,they did away with the live writing feature too,negative,S-Pen / Features,Galaxy Models / S23-S24-S25 Series,2,General Mobile Discussion Audience,0.1382558570243833,-0.06726799034229264
UgwnIA7ehu2B5JCBLJ94AaABAg,heeyy..do you think its worth to wait for the s26 ultra or buy now the s25 ultra? cause from what ive heard they gonna be pretty much the same..the update is gonna be very small,positive,AI / Gemini,Upgrade Cycle / Yearly Phone Changes,1,Galaxy Upgrade-Cycle Followers,0.4169216210206945,0.3715000200737084
UgyoZT30-ItHV4QzlqJ4AaABAg,samsung's phones s pen only reason i buy samsung's phones . i like to see improvement for not the other way around.,positive,S-Pen / Features,S-Pen / Bluetooth Removal,3,Samsung-Apple Brand Debaters - Buying Decision / Value Discussion,0.38657094193202246,-0.20841765607753482
Ugw3Yvg1HQuSkDOvmqR4AaABAg,"can't buy what i'll call off brand phone in the us ... waaay to many things to go wrong..i could list all the concerns it would be 3 pages.... starting with trust, and worried about spying features or fixing if breaks or carrier issues carrier supporting the phone or trust where to buy it just to list a few your words have to import it, and most people don't know what their doing true facts so teach, and is it really worth it ??? 400 bucks is but not if there are nothing but hassles.... for a little better battery little better brightness, tad bit better camera.....if we're taking professional photos i'd buy a real camera not a phone, use editing software on a pc.... make a video, on non u.s non traditional phones and teach how to go about it. .....",positive,Battery / Charging,General Samsung / Apple Discussion,2,General Mobile Discussion Audience,0.47565694365568184,-0.25560623514028125
Ugz4ypOsNIY6h95lwVV4AaABAg,"this is the worst review i have seen of any phone yet. i don't know why so many people view this. you probably used some sort of a algorithm on youtube but you are not a good reviewer. making money fooling others won't get you anywhere good in the life, it's natural. i got 4 info of the phone in 10 mind. and i'm no where near happy hearing your detailed speech which i didn't need to know because it's off topic.",positive,AI / Gemini,S25 vs S24 / iPhone Pro Max Comparison,2,General Mobile Discussion Audience,0.375465517051189,-0.18910424388461824
Ugyupv0Q54tUf2foYN14AaABAg,people don't understand how bad samsung s series mobiles are compared to other flag ship phones from other brands. 1. samsung which is one of the most expensive phones you can buy has a pam screen brightness regulation which is 480hz which can be compared to a cheap flashlight. while almost all other phone brands have for many years used 1000hz or higher flicker free light driver. that's why you get tired in eyes when using samsung phones. iphone is not better here 236hz. 2. samsung eye care function is fake and does nothing but the brightness pam frequency is the same. 3. samsung camera is far from the best. 4. samsung has such a complicated one ui interface on top of android that they always have problems every time a new android comes out,positive,Camera,S-Pen / Bluetooth Removal,3,Samsung-Apple Brand Debaters - Buying Decision / Value Discussion,0.5610789176414903,-0.37454449275612395
UgwJPmpusyAyOmrSPxR4AaABAg,actually i use the s pen to sign papers via email and send it to my son's school teachers,neutral,AI / Gemini,Galaxy Models / S23-S24-S25 Series,0,S-Pen Bluetooth Feature Loyalists,0.2045485444299227,-0.05278506503399673
Ugw6PFkmRSN_1nYakvV4AaABAg,one good thing is they are giving seven years of major android os upgrades and security updates which is the best in the market,positive,Design / Build,Buying Decision / Value Discussion,2,General Mobile Discussion Audience,0.24189700160330138,-0.11338587092191807
UgxD0jsWqZNf0vMqLRV4AaABAg,mans an apple fan boy and it shows lol,positive,Other,Buying Decision / Value Discussion,7,Samsung-Apple Brand Debaters - Buying Decision / Value Discussion,0.150465258575812,-0.1778874488472598
Ugxt6Vfut8rgmu2CI4B4AaABAg,"i was decided to get s25 ultra early 2026 to replace my s22 ultra due to the end of security upgrades, as i am really enjoying my phone. i was 100 certain that i will get it.. after my short research and watching couple of yt videos regarding s25 ultra.. i doubt my decision and will wait a bit.. the s pen bt functionality is a downgrade for me, and i don't care about ai stuff.. even worse when they want to charge you for it in future... what chip can you get in s24 ultra?",positive,Battery / Charging,Fake Products / Screen / Camera Concerns,1,Galaxy Upgrade-Cycle Followers,0.6245882400189295,0.4604968882766194
Ugw_Xb2bizSx_-rTWQ14AaABAg,time to switch to chinese phone,neutral,Price / Value,"AI, Battery, Camera and Feature Discussion",6,Phone Buying and Value Seekers,0.24740665652789479,-0.17565650676534322
UgxJHNN4eRkFPvPqfsN4AaABAg,what about apple ai?? why are you so biased?? atleast they are giving free for some years will apple do that........do you know when apple launched their calculator in ipad,positive,AI / Gemini,Buying Decision / Value Discussion,7,Samsung-Apple Brand Debaters - Buying Decision / Value Discussion,0.24697595403952005,-0.24708558314711712
Ugxj4QZAD8i4t6xUgXt4AaABAg,galaxy and pixel both taking a step backwards is wild.,neutral,Other,"AI, Battery, Camera and Feature Discussion",2,General Mobile Discussion Audience,0.1650931160046672,0.015857314884234357
UgwA2ojhqz16RTdRw4F4AaABAg,android phones look so damn ugly and cheap,negative,Price / Value,"AI, Battery, Camera and Feature Discussion",2,General Mobile Discussion Audience,0.19593773145943494,-0.13194314399789478
Ugz4seAJ78RyfjShJMt4AaABAg,i went from iphone. no comparison.,negative,Design / Build,S-Pen / Bluetooth Removal,5,iPhone Comparison Shoppers,0.16899092147671316,-0.1339821587716715
Ugw3Hp3kjMdCRmr5WCR4AaABAg,"my ultra phone camera and video outputs are subpar, battery drains faster phone heats as oven.",neutral,Battery / Charging,"AI, Battery, Camera and Feature Discussion",6,Phone Buying and Value Seekers,0.38588546385871336,-0.003968856783988966
UgyRc_4v49FMWPQpG0p4AaABAg,brownlee. i dont know if you tested it but i noticed that while watching netflix there is a micro lag in videos after like 10 to 15 seconds. i assume it is because netflix renders content at 24hz so the ltpo panel while rapid switching between 120 and 24 causes this lag. is this normal or a fault on mine ?,negative,Camera,S-Pen / Bluetooth Removal,2,General Mobile Discussion Audience,0.2861100943040678,-0.005034174918278938
UgyXpcHiGTuE10nEUmx4AaABAg,which camera you re using,neutral,Camera,"AI, Battery, Camera and Feature Discussion",2,General Mobile Discussion Audience,0.12850138117311896,-0.03424927817813599
UgwZszegGulGroiUABV4AaABAg.AQdieYG0RmJAQxgqpAsk2g,i have the same phone definitely,positive,Price / Value,Upgrade Cycle / Yearly Phone Changes,6,Phone Buying and Value Seekers,0.34407539149093064,-0.27335344835705394
UgwE5L-9lLFjDS_w8oN4AaABAg,"most complicated set up i've ever seen. upload this, download that, agree to this, agree to that, set this up, update that, on and on and on. lost huge deal because customer could never leave voice mail and got frustrated. this hunk of sh is going into the trash as soon as i can find s10 for sale!!!",positive,AI / Gemini,Galaxy Models / S23-S24-S25 Series,2,General Mobile Discussion Audience,0.33353418325288015,-0.04741669992585324
UgwE5L-9lLFjDS_w8oN4AaABAg.AQXRXJhQK7JAR2rQ46o_rP,voicemail? lol bro it isn't 1997,positive,AI / Gemini,S25 vs S24 / iPhone Pro Max Comparison,2,General Mobile Discussion Audience,0.06635175118127894,-0.05394897664956374
Ugw4Q15l1Vc2Pv0G7B94AaABAg,the. note 9 was such a great phone. they should being back into the 26ultra what the note 9 had.,positive,Positive Feedback,Fake Products / Screen / Camera Concerns,6,Phone Buying and Value Seekers,0.26127139208134675,-0.10917775930891681
UgwN13DydMPJRQcAZXh4AaABAg,"0 40 coming back to this video, i thought it was interesting this is the first galaxy s ultra phone to have the same screen size as the last note phone, the note20 ultra.",positive,Camera,"AI, Battery, Camera and Feature Discussion",6,Phone Buying and Value Seekers,0.4660500184478899,0.14002368541242108
Ugw5U34xQf6b42j6FTZ4AaABAg,my only question is why my s pen color docent match my phone color,positive,S-Pen / Features,Galaxy Models / S23-S24-S25 Series,0,S-Pen Bluetooth Feature Loyalists,0.33814462715096366,-0.15275636427894831
UgxtAgKPwCXvOaGaCd14AaABAg,"not meaning to be condescending or critical but the stylus fitting into a slot as a a pretty niche feature 8 53 is a little ill informed because the o2 mobile a windows mobile imagine! had the stylus with a side slot to it, way back in 2004",positive,S-Pen / Features,Galaxy Models / S23-S24-S25 Series,2,General Mobile Discussion Audience,0.3373462292106454,-0.14914008136268148
UgwD1fJZQ2zXIXLl2SV4AaABAg,"after 8 months of use i am constantly impressed with my s25 ultra. stop crying people, what do you want, a butler to bring you breakfast in bed!? for the record, all of the included ai functions will remain free, it is future innovations that may, or may not, include a subscription. calm down everyone ifs.",positive,AI / Gemini,S25 vs S24 / iPhone Pro Max Comparison,4,Galaxy AI Subscription Sceptics,0.44810709659113523,0.2609069945878962
UgztS3XS6fZ0gVXQGih4AaABAg,considering the years nothing have impressed me since my huawei mate 20 pro,negative,Design / Build,S-Pen / Bluetooth Removal,2,General Mobile Discussion Audience,0.1657418186617176,-0.02563747716155555
UgzzJLC8vct6SABB3rZ4AaABAg.AQD-I8ZI3fBAQDZIUnuVBO,i bought it yesterday.,neutral,Other,Upgrade Cycle / Yearly Phone Changes,2,General Mobile Discussion Audience,0.29322201287718297,0.041123820961145766
Ugx7UB9OT38cOElabwp4AaABAg,"brownlee. i am still an s pen user, but i'd be mad if samsung finishes off the s pen.",negative,S-Pen / Features,Galaxy Models / S23-S24-S25 Series,0,S-Pen Bluetooth Feature Loyalists,0.3098143559521341,-0.09614651089503037
Ugx3WYINljfQpiY9P454AaABAg,"i wish i could find a eu samsung s24 ultra, can't find it anywhere... l",positive,Other,Fake Products / Screen / Camera Concerns,1,Galaxy Upgrade-Cycle Followers,0.4549003315331694,0.3984308847721835
UgyfTL3xi4T1e1t03BJ4AaABAg,does samsung s25 ultra will have green line issues? because recent models until s24 ultra have this issues and my samsung note 20 ultra having this problem for 2nd time even after replaced new screen by samsung services.,negative,Display / Screen,Fake Products / Screen / Camera Concerns,1,Galaxy Upgrade-Cycle Followers,0.5661845840475681,0.35256095527568543
Ugx96LC_knH3rb6hrHh4AaABAg,"bought one yesterday. never mind all the fancy teach,, all my transferred pictures look like washed out crap. dont get it would be my advice",neutral,Camera,General Samsung / Apple Discussion,2,General Mobile Discussion Audience,0.31066583149960386,-0.12430201760808142
Ugzy0vW1IyGCqZPAbDx4AaABAg,"samsung innovation stopped in 2019. note 10 , it was the latest innovation, and that's about it. i still use this note 10, because i don't like anything from the new range. i'll probably opt for ass or xiaomi in 2026. samsung and apple will follow exactly the same fate as nokia, sonny and blackberry......soon",negative,Design / Build,Buying Decision / Value Discussion,3,Samsung-Apple Brand Debaters - Buying Decision / Value Discussion,0.42632307588973817,-0.2309797611651218
UgwVNrgOBlQ0qhSsKNN4AaABAg,that b.s. i use the stylist all the time especially as a remote shutter. samsung is cutting costs.,negative,Price / Value,Galaxy Models / S23-S24-S25 Series,3,Samsung-Apple Brand Debaters - Buying Decision / Value Discussion,0.27657664966909606,-0.15072334037564905
UgwK3zvNLc4Iv45mNyp4AaABAg,watch his iphone review and i guarantee he won't go in as hard on the iphone because he wants to make sure that he gets invited back to their events so he'll go really light on the iphone and not really call them out.,positive,Design / Build,Buying Decision / Value Discussion,5,iPhone Comparison Shoppers,0.2664049286301804,-0.1383318592509513
UgwK3zvNLc4Iv45mNyp4AaABAg.APlAE99zcQDAPoydZ_JKlJ,"dude, this time the table has actually turned. more improvements in the iphone compared to samsung.",positive,Other,S-Pen / Bluetooth Removal,5,iPhone Comparison Shoppers,0.3338722758915634,-0.22750459467205977
UgyxY6f5DurXHIA_O1F4AaABAg,"the downgrade of the s pen and the copying of iphone doing fuck all to improve on the previous model this is why i bailed on samsung after having the last ultra, just looking the same, not much improvement on battery size, chasing speed",negative,Battery / Charging,Buying Decision / Value Discussion,0,S-Pen Bluetooth Feature Loyalists,0.545099738454339,0.0050200907609189785
Ugzi-FDSwWRzepFisD14AaABAg,"unfortunately samsung lacks innovation, i'm unhappy with google's quality control and certain aspects of their os, and the other flag ships need to be imported and or lack the lengthy security and software updates i need. android is kind of in shambles for me.",negative,AI / Gemini,General Samsung / Apple Discussion,3,Samsung-Apple Brand Debaters - Buying Decision / Value Discussion,0.2744602643105296,-0.16167726916225203
UgyTVo2vwK2DAlIqNtl4AaABAg,should be s25ultra without stylus and s25note with the stylus,neutral,S-Pen / Features,Galaxy Models / S23-S24-S25 Series,0,S-Pen Bluetooth Feature Loyalists,0.2378554451593737,-0.04871110586550979
UgwPTq7rARZcKhZBhEx4AaABAg,the only reason i stick to samsung is for samsung sex. i've been using that feature with an old screen instead of a laptop for awhile.,neutral,Display / Screen,Galaxy Models / S23-S24-S25 Series,3,Samsung-Apple Brand Debaters - Buying Decision / Value Discussion,0.4651901952524732,-0.1969393093925961
UgyWtHE9V7T9n0IGnit4AaABAg,s pen ultra that fits in your ultra and has like 5 functions sold separately after market even,positive,S-Pen / Features,Fake Products / Screen / Camera Concerns,0,S-Pen Bluetooth Feature Loyalists,0.45659945968916205,0.35074138748932254
UgxovM8Mvm4P7oSGuux4AaABAg,bring the spen power back . i love my 23u .but i want a new one. so hopefully the 26 or 27 will do it right,positive,Battery / Charging,General Samsung / Apple Discussion,2,General Mobile Discussion Audience,0.2146953628244001,-0.03632460887008778
UgwxdZovKmTCzGmmtCR4AaABAg,samsung's battery life is abysmal. they need to quickly introduce silicon carbon batteries and increase capacity.,positive,Battery / Charging,"AI, Battery, Camera and Feature Discussion",2,General Mobile Discussion Audience,0.20119613832115968,-0.11048203480013859
UgxQLGJLHoFN7hDm6-B4AaABAg,america and west corrupt banding the chinese mobile phones which are more superior and cheaper,positive,Price / Value,S25 vs S24 / iPhone Pro Max Comparison,2,General Mobile Discussion Audience,0.16818558184327714,-0.1258416125487428
UgyKGQEu1_6bHDkHV294AaABAg,releasing yearly is too much .,positive,Other,General Samsung / Apple Discussion,2,General Mobile Discussion Audience,0.19116032735692162,-0.08849562883416759
UgwrzQWODR_xova6c-Z4AaABAg,"i think for most people, and i'm even a techy, even mid range android phones are good enough anymore. i have a samsung galaxy 25 i got for free with my latest contract. it's ridiculously fast, all day battery life, great camera and screen, convenient security features, and does all i need it to do. i haven't been unhappy with a phone since before the galaxy s3 the s5 6 weren't great, but they weren't terrible . i've also owned google pixel phones. i liked those all about the same. i only switched back to samsung because it was cheaper this past time around. i'm not picky. my teenage son has a galaxy a14 5g that was all of 200 and it's been solid for him gaming, video, et. no problems. we've really reached a point where hardware is good enough pretty much across the board. software is the final frontier...",positive,Battery / Charging,"AI, Battery, Camera and Feature Discussion",2,General Mobile Discussion Audience,0.4740926715536161,-0.18069433131498805
UgwdxGxDMwUVHNMYOLt4AaABAg,i bet this fool hoards all his money he makes even when you can't take it with you. smfh.,negative,Price / Value,S25 vs S24 / iPhone Pro Max Comparison,2,General Mobile Discussion Audience,0.40845604342826586,-0.19218937310532333
UgyPt84aQAa4LrJ4NTB4AaABAg,here i am waiting for the 26u,neutral,AI / Gemini,Upgrade Cycle / Yearly Phone Changes,2,General Mobile Discussion Audience,0.10268076333766125,0.049426349863968516
UgxJiZpP8Tl0_SCQwXB4AaABAg,im still using my s22 ultra and using the stylus as a camera shutter im surprised samsung says not everyone is using it. i guess il go s24 or 26 if they bring it back,positive,Camera,Fake Products / Screen / Camera Concerns,1,Galaxy Upgrade-Cycle Followers,0.4569016272095215,0.23329455663566406
UgyILXCkj9Qp4QF0GUN4AaABAg,what is g2 magnets .. no video in youtube,negative,Camera,"AI, Battery, Camera and Feature Discussion",2,General Mobile Discussion Audience,0.07550177726555113,-0.0293915458590521
UgyXuLHQBvCMFBovUeJ4AaABAg,guys help me should i buy oneplus15 over this or should i go with this only,positive,Price / Value,S25 vs S24 / iPhone Pro Max Comparison,2,General Mobile Discussion Audience,0.1769112534962206,-0.04439162492951813
UgxCIMB8Pe78Ho_b-cR4AaABAg,i use my pen all the time,neutral,S-Pen / Features,Galaxy Models / S23-S24-S25 Series,0,S-Pen Bluetooth Feature Loyalists,0.15907122295610435,-0.024144183313114104
Ugxnlebd-JgoePzAadx4AaABAg,what phone is better than this phone via android?,positive,Software / One UI,S-Pen / Bluetooth Removal,6,Phone Buying and Value Seekers,0.32542793302567186,-0.2710345673900936
UgyGLKuQS2fHTCrzsSt4AaABAg,what is your everyday cell phone?,neutral,Price / Value,S25 vs S24 / iPhone Pro Max Comparison,6,Phone Buying and Value Seekers,0.325860697458532,-0.28247082729910844
Ugz2NBTsRCwvxxW1NRh4AaABAg,i have an s22 ultra and an s24 ultra. i had an s23 ultra. for my purposes i couldn't tell the difference among any of them. i really love these phones. the world is divided in two. there are apple people and anti apple people. i'm an anti apple person. i never bought an apple product and never will. that's just me. i'm glad apple people like their products.,positive,Positive Feedback,Buying Decision / Value Discussion,7,Samsung-Apple Brand Debaters - Buying Decision / Value Discussion,0.5058495674002343,0.178204348509028
UgzLLbtwTCnIMggV9fh4AaABAg,"guys need your help! been with apple since 2008 and i'm thinking of switching to android. i love phones but there is nothing exciting about them anymore.... as my first android phone, would i be happy with this samsung? cheers!",positive,Design / Build,Buying Decision / Value Discussion,7,Samsung-Apple Brand Debaters - Buying Decision / Value Discussion,0.40917585753870767,-0.304829365382122
